Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
9528,0.8246061,0.67088205,0.28124521,0.8200000000000001,0.8200000000000001,504.0,0.9976503,0.80690877
9571,0.8246061,0.67088205,0.28202525,0.8200000000000001,0.8200000000000001,507.0,0.99733002,0.81534394
9903,0.8246061,0.67088205,0.2752554,0.8200000000000001,0.8200000000000001,526.0,0.99733002,0.81534394
9924,0.8246061,0.67182384,0.27527132,0.8200000000000001,0.8200000000000001,527.0,0.99736315,0.81534394
9945,0.8246061,0.66894822,0.27532365,0.8200000000000001,0.8200000000000001,528.0,0.99710874,0.81534394
9969,0.8246061,0.66703207,0.27511763,0.8200000000000001,0.8200000000000001,530.0,0.9968811,0.83587365
9990,0.8246061,0.66798013,0.2734171,0.8200000000000001,0.8200000000000001,531.0,0.99691768,0.81534394
10011,0.8246061,0.66892225,0.27338369,0.8200000000000001,0.8200000000000001,532.0,0.99695382,0.81534394
10032,0.8246061,0.66985847,0.27335045,0.8200000000000001,0.8200000000000001,533.0,0.99698953,0.81534394
10116,0.8246061,0.66982972,0.26784399,0.8200000000000001,0.8200000000000001,537.0,0.99683441,0.82042861
10136,0.8246061,0.67075158,0.26781122,0.8200000000000001,0.8200000000000001,538.0,0.99687052,0.82042861
10157,0.8246061,0.66796279,0.26865866,0.8200000000000001,0.8200000000000001,539.0,0.99660327,0.83069326
10205,0.8246061,0.66057827,0.26670552,0.8200000000000001,0.8200000000000001,543.0,0.99634925,0.82464819
10226,0.8246061,0.65781948,0.26680223,0.8200000000000001,0.8200000000000001,544.0,0.99634925,0.82464819
10268,0.8246061,0.65781948,0.26467572,0.8200000000000001,0.8200000000000001,546.0,0.99650283,0.81445823
10352,0.8246061,0.65781948,0.2620592,0.8200000000000001,0.8200000000000001,550.0,0.99617555,0.82464819
10415,0.8246061,0.65781948,0.26036563,0.8200000000000001,0.8200000000000001,553.0,0.99640362,0.80941057
10583,0.85164191,0.66083275,0.25506863,0.8200000000000001,0.8200000000000001,561.0,0.99659674,0.82464819
10614,0.85164191,0.65909945,0.25523274,0.8200000000000001,0.8200000000000001,563.0,0.99651322,0.82464819
10677,0.85164191,0.65812315,0.25290168,0.8200000000000001,0.8200000000000001,566.0,0.99648549,0.81445823
10761,0.85164191,0.66105376,0.25066841,0.8200000000000001,0.8200000000000001,570.0,0.99640831,0.82464819
11097,0.85164191,0.66152317,0.24546504,0.8200000000000001,0.8200000000000001,589.0,0.99570339,0.80941057
11202,0.85164191,0.66198923,0.24455832,0.8200000000000001,0.8200000000000001,594.0,0.99548759,0.81534394
11282,0.85164191,0.66470614,0.24319681,0.8200000000000001,0.8200000000000001,598.0,0.99573315,0.80941057
11345,0.85164191,0.66442389,0.24258877,0.8200000000000001,0.8200000000000001,601.0,0.99572748,0.82464819
11625,0.85164191,0.66786488,0.23864559,0.8200000000000001,0.8200000000000001,616.0,0.99527262,0.81534394
11869,0.85164191,0.67532038,0.23563361,0.8200000000000001,0.8200000000000001,628.0,0.99527262,0.83587365
12011,0.85164191,0.67508437,0.23470831,0.8200000000000001,0.8200000000000001,635.0,0.99488681,0.83587365
12032,0.85164191,0.6754054,0.23451741,0.8200000000000001,0.8200000000000001,636.0,0.99493576,0.83587365
12074,0.85164191,0.67604093,0.2341445,0.8200000000000001,0.8200000000000001,638.0,0.99503214,0.83587365
12116,0.85164191,0.67544899,0.23405518,0.8200000000000001,0.8200000000000001,640.0,0.99476756,0.83587365
12224,0.85164191,0.67611687,0.23355247,0.8200000000000001,0.8200000000000001,646.0,0.99469837,0.83587365
12461,0.85164191,0.67653634,0.23349127,0.8200000000000001,0.8200000000000001,659.0,0.99424999,0.83587365
12603,0.85164191,0.67745608,0.23319012,0.8200000000000001,0.8200000000000001,666.0,0.99423461,0.83587365
13061,0.85164191,0.67871922,0.23211789,0.8200000000000001,0.8200000000000001,690.0,0.99418608,0.82464819
13523,0.85164191,0.67835691,0.2311876,0.8200000000000001,0.8200000000000001,712.0,0.99418608,0.82464819
15632,0.85164191,0.67931487,0.22155222,0.8200000000000001,0.8200000000000001,821.0,0.99219899,0.83587365
19153,0.86101966,0.7360376,0.21608566,0.8200000000000001,0.8200000000000001,1003.0,0.98713039,0.84524997
20465,0.86101966,0.7360376,0.21542983,0.8200000000000001,0.8200000000000001,1073.0,0.98477517,0.84271698
20486,0.86101966,0.7360376,0.21549815,0.8200000000000001,0.8200000000000001,1074.0,0.98447276,0.84271698
20507,0.86101966,0.7360376,0.21445637,0.8200000000000001,0.8200000000000001,1075.0,0.98452663,0.84271698
20549,0.86101966,0.7360376,0.21115974,0.8200000000000001,0.8200000000000001,1077.0,0.98463325,0.84271698
20562,0.86101966,0.7360376,0.2111364,0.8200000000000001,0.8200000000000001,1078.0,0.98468602,0.84271698
20634,0.86101966,0.7360376,0.20720233,0.8200000000000001,0.8200000000000001,1083.0,0.98424418,0.84271698
20676,0.86101966,0.7360376,0.205021,0.8200000000000001,0.8200000000000001,1085.0,0.98419688,0.83658441
20697,0.86101966,0.7360376,0.20408087,0.8200000000000001,0.8200000000000001,1086.0,0.98419688,0.83658441
20790,0.86101966,0.73899247,0.2007121,0.8200000000000001,0.8200000000000001,1091.0,0.98452853,0.83658441
20847,0.86101966,0.74073593,0.20009492,0.8200000000000001,0.8200000000000001,1094.0,0.98472282,0.83658441
21129,0.86101966,0.73735296,0.19302653,0.8200000000000001,0.8200000000000001,1109.0,0.98401568,0.83658441
21171,0.86101966,0.73849464,0.19331219,0.8200000000000001,0.8200000000000001,1111.0,0.9841463,0.83658441
21625,0.86101966,0.72939385,0.18738987,0.8200000000000001,0.8200000000000001,1136.0,0.98368798,0.84271698
21802,0.86101966,0.73443754,0.18701629,0.8200000000000001,0.8200000000000001,1145.0,0.98368798,0.84271698
22298,0.86101966,0.73443754,0.18511048,0.8200000000000001,0.8200000000000001,1170.0,0.98397936,0.84271698
23367,0.86101966,0.73443754,0.18166845,0.8200000000000001,0.8200000000000001,1222.0,0.98328085,0.84271698
23923,0.86101966,0.73443754,0.18084539,0.8200000000000001,0.8200000000000001,1251.0,0.98278083,0.84271698
24798,0.86101966,0.73443754,0.17922639,0.8200000000000001,0.8200000000000001,1297.0,0.98338525,0.84271698
26687,0.86101966,0.73443754,0.17540435,0.8200000000000001,0.8200000000000001,1391.0,0.98387522,0.83658441
32455,0.86101966,0.73443754,0.17023548,0.8200000000000001,0.8200000000000001,1688.0,0.97926288,0.84525586
43086,0.86101966,0.78754596,0.16518183,0.8200000000000001,0.8200000000000001,2231.0,0.97365701,0.85621571
43107,0.86101966,0.78778589,0.16517614,0.8200000000000001,0.8200000000000001,2232.0,0.97365701,0.85621571
43128,0.86101966,0.78778589,0.16413085,0.8200000000000001,0.8200000000000001,2233.0,0.97372883,0.85621571
43149,0.86101966,0.78778589,0.16241026,0.8200000000000001,0.8200000000000001,2234.0,0.97380036,0.85621571
43170,0.86101966,0.78778589,0.16082715,0.8200000000000001,0.8200000000000001,2235.0,0.9738716,0.85621571
43233,0.86101966,0.78778589,0.15681745,0.8200000000000001,0.8200000000000001,2238.0,0.97382845,0.85621571
43275,0.86101966,0.78778589,0.15453886,0.8200000000000001,0.8200000000000001,2240.0,0.97397007,0.85621571
43317,0.86101966,0.78778589,0.15264791,0.8200000000000001,0.8200000000000001,2242.0,0.97363792,0.85621571
43338,0.86101966,0.78778589,0.15177632,0.8200000000000001,0.8200000000000001,2243.0,0.97349062,0.85621571
43440,0.86101966,0.78778589,0.14869743,0.8200000000000001,0.8200000000000001,2249.0,0.97318869,0.85621571
43641,0.86101966,0.78778589,0.14477364,0.8200000000000001,0.8200000000000001,2259.0,0.97295615,0.85621571
43710,0.86101966,0.78778589,0.14504907,0.8200000000000001,0.8200000000000001,2263.0,0.97251366,0.85621571
43863,0.86101966,0.78778589,0.14296274,0.8200000000000001,0.8200000000000001,2271.0,0.9728307,0.85621571
44605,0.86101966,0.78778589,0.13556896,0.8200000000000001,0.8200000000000001,2310.0,0.97204547,0.85621571
45470,0.86101966,0.78778589,0.13224374,0.8200000000000001,0.8200000000000001,2353.0,0.97136145,0.85621571
47321,0.86101966,0.78778589,0.12829519,0.8200000000000001,0.8200000000000001,2445.0,0.96948021,0.85621571
49855,0.86101966,0.78778589,0.12467222,0.8200000000000001,0.8200000000000001,2570.0,0.97072015,0.85621571
54749,0.86101966,0.78778589,0.12179014,0.8200000000000001,0.8200000000000001,2824.0,0.96745018,0.8489134
65329,0.86101966,0.78778589,0.11701186,0.8200000000000001,0.8200000000000001,3358.0,0.96658782,0.85330305
65350,0.86101966,0.78802531,0.11701447,0.8200000000000001,0.8200000000000001,3359.0,0.96665211,0.85330305
65371,0.86101966,0.78826421,0.11701283,0.8200000000000001,0.8200000000000001,3360.0,0.96643615,0.85330305
65395,0.86101966,0.78764813,0.11666108,0.8200000000000001,0.8200000000000001,3362.0,0.96620637,0.85330305
65416,0.86101966,0.78788699,0.11591117,0.8200000000000001,0.8200000000000001,3363.0,0.96628254,0.85330305
65458,0.86101966,0.78727272,0.11265806,0.8200000000000001,0.8200000000000001,3365.0,0.96613905,0.85330305
65542,0.86101966,0.78822493,0.10835422,0.8200000000000001,0.8200000000000001,3369.0,0.96632901,0.85330305
65668,0.86101966,0.78963805,0.10279424,0.8200000000000001,0.8200000000000001,3375.0,0.9666391,0.85330305
65783,0.86101966,0.7910332,0.10010819,0.8200000000000001,0.8200000000000001,3381.0,0.96635602,0.85330305
65846,0.86101966,0.79172414,0.0984203,0.8200000000000001,0.8200000000000001,3384.0,0.96617793,0.85330305
66332,0.86101966,0.79399559,0.09002752,0.8200000000000001,0.8200000000000001,3408.0,0.96618645,0.85330305
66437,0.86101966,0.79407001,0.08879384,0.8200000000000001,0.8200000000000001,3413.0,0.96637895,0.85330305
66716,0.86101966,0.7930501,0.08737885,0.8200000000000001,0.8200000000000001,3427.0,0.9658599,0.85330305
67569,0.86101966,0.79473321,0.08374002,0.8200000000000001,0.8200000000000001,3472.0,0.96511768,0.85330305
68113,0.86101966,0.7957113,0.08340151,0.8200000000000001,0.8200000000000001,3500.0,0.96465664,0.85330305
70271,0.86101966,0.79659945,0.07908818,0.8200000000000001,0.8200000000000001,3607.0,0.96370254,0.85330305
74375,0.86101966,0.80333962,0.07466734,0.8200000000000001,0.8200000000000001,3819.0,0.96268046,0.86436725
80955,0.86101966,0.81441447,0.07451056,0.8200000000000001,0.8200000000000001,4156.0,0.96268046,0.87187183
95846,0.86101966,0.81441447,0.07009073,0.8200000000000001,0.8200000000000001,4921.0,0.95543634,0.87187183
95867,0.86101966,0.81441447,0.07009838,0.8200000000000001,0.8200000000000001,4922.0,0.95538426,0.87187183
95888,0.86101966,0.81441447,0.06917307,0.8200000000000001,0.8200000000000001,4923.0,0.95542782,0.87187183
95909,0.86101966,0.81441447,0.06766,0.8200000000000001,0.8200000000000001,4924.0,0.95538368,0.87187183
95930,0.86101966,0.81441447,0.06839383,0.8200000000000001,0.8200000000000001,4925.0,0.95526955,0.87187183
95951,0.86101966,0.81441447,0.06702188,0.8200000000000001,0.8200000000000001,4926.0,0.9552251,0.87187183
95999,0.86101966,0.81441447,0.06454912,0.8200000000000001,0.8200000000000001,4929.0,0.95525263,0.87187183
96090,0.86101966,0.81441447,0.0620944,0.8200000000000001,0.8200000000000001,4934.0,0.9552018,0.87187183
96240,0.86101966,0.81441447,0.05798298,0.8200000000000001,0.8200000000000001,4942.0,0.95511441,0.87187183
96583,0.86101966,0.81441447,0.05048938,0.8200000000000001,0.8200000000000001,4959.0,0.95553611,0.87187183
96778,0.86101966,0.81441447,0.04901025,0.8200000000000001,0.8200000000000001,4970.0,0.95536618,0.87187183
97519,0.86101966,0.81441447,0.04423244,0.8200000000000001,0.8200000000000001,5009.0,0.95430641,0.87187183
98774,0.86101966,0.81441447,0.03922948,0.8200000000000001,0.8200000000000001,5075.0,0.95394899,0.87187183
101260,0.86101966,0.81441447,0.0360176,0.8200000000000001,0.8200000000000001,5203.0,0.95251161,0.87187183
105278,0.86101966,0.81441447,0.03342877,0.8200000000000001,0.8200000000000001,5411.0,0.95222668,0.85885343
110414,0.86101966,0.81441447,0.03187637,0.8200000000000001,0.8200000000000001,5676.0,0.9516233,0.85885343
124899,0.86101966,0.81808507,0.02774191,0.8200000000000001,0.8200000000000001,6419.0,0.94177125,0.87187183
153392,0.86101966,0.82457597,0.02370709,0.8200000000000001,0.8200000000000001,7887.0,0.9344392,0.87187183
167316,0.86101966,0.82457597,0.02226663,0.8200000000000001,0.8200000000000001,8599.0,0.93054276,0.87187183
195422,0.86101966,0.82457597,0.02076739,0.8200000000000001,0.8200000000000001,10015.0,0.92620534,0.86436725
251947,0.86101966,0.82457597,0.01893478,0.8200000000000001,0.8200000000000001,12914.0,0.92064153,0.85330305
278028,0.86101966,0.82457597,0.01807859,0.8200000000000001,0.8200000000000001,14247.0,0.91754593,0.85330305
333293,0.86101966,0.82974472,0.01587946,0.8200000000000001,0.8200000000000001,17097.0,0.91248023,0.87187183
440687,0.86101966,0.83957397,0.01384765,0.8200000000000001,0.8200000000000001,22621.0,0.91248023,0.87187183
553446,0.86101966,0.83957397,0.01214987,0.8200000000000001,0.8200000000000001,28345.0,0.90495099,0.87187183
779482,0.86101966,0.83957397,0.01099903,0.8200000000000001,0.8200000000000001,39893.0,0.8964809,0.87187183
1200376,0.87187183,0.84933014,0.0097178,0.8200000000000001,0.8200000000000001,61330.0,0.89223654,0.85885343
2056900,0.87187183,0.85595719,0.00869902,0.8200000000000001,0.8200000000000001,105080.0,0.89214152,0.86039794
2293227,0.87187183,0.8558219,0.00677659,0.8200000000000001,0.8200000000000001,117246.0,0.88577637,0.87187183
2294199,0.87187183,0.8558219,0.00678181,0.8200000000000001,0.8200000000000001,117294.0,0.88577637,0.87187183
4022379,0.87187183,0.86063978,0.00611883,0.8200000000000001,0.8200000000000001,205356.0,0.88361794,0.86214179
7479569,0.87187183,0.86376141,0.00563258,0.8200000000000001,0.8200000000000001,381755.0,0.88265795,0.85330305
7657708,0.87187183,0.86386584,0.00531612,0.8200000000000001,0.8200000000000001,390866.0,0.8820546,0.86039794
8044664,0.87187183,0.86386584,0.00441413,0.8200000000000001,0.8200000000000001,410730.0,0.87921886,0.87187183
8048030,0.87187183,0.86386584,0.00440999,0.8200000000000001,0.8200000000000001,410904.0,0.87921886,0.87187183
14923107,0.87187183,0.8661046,0.00410434,0.8200000000000001,0.8200000000000001,761206.0,0.8788476,0.86039794
19609277,0.87187183,0.8666429,0.00401397,0.8200000000000001,0.8200000000000001,1000000.0,0.8788476,0.86039794
